solution,time
42262,0.008823394775390625
42109,0.009162425994873047
41380,0.019962549209594727
40894,0.014646530151367188
42199,0.013664007186889648
40462,0.004055023193359375
42442,0.014061927795410156
41911,0.006594181060791016
42325,0.003789663314819336
42568,0.018991708755493164
42145,0.011600494384765625
41056,0.008985757827758789
40750,0.016502857208251953
42433,0.02184772491455078
42586,0.003616809844970703
41506,0.008853673934936523
41389,0.02375960350036621
43117,0.0038242340087890625
41812,0.018769502639770508
41722,0.003753662109375
42235,0.02368783950805664
42172,0.016459941864013672
42118,0.008701086044311523
43036,0.003957033157348633
40840,0.009334802627563477
41272,0.006188154220581055
42604,0.006386995315551758
42019,0.008613824844360352
43234,0.014101028442382812
42010,0.0037145614624023438
41560,0.017684221267700195
41884,0.01217508316040039
42163,0.003840208053588867
42307,0.0038144588470458984
42802,0.003907918930053711
42388,0.006157636642456055
40885,0.01160740852355957
42712,0.006070375442504883
42190,0.011301994323730469
41461,0.0038208961486816406
41947,0.0160980224609375
41722,0.009027242660522461
42010,0.004122734069824219
42226,0.00877070426940918
41992,0.006478309631347656
41704,0.013981819152832031
41821,0.003952503204345703
42541,0.0119171142578125
43108,0.011270761489868164
40867,0.006554365158081055
41290,0.003829479217529297
41731,0.0039010047912597656
41569,0.0067174434661865234
42478,0.01128530502319336
42604,0.011446714401245117
43936,0.011518239974975586
41344,0.0038530826568603516
42118,0.011102676391601562
41164,0.011225461959838867
42127,0.00917506217956543
42469,0.011389970779418945
42793,0.0061664581298828125
43351,0.0066945552825927734
41884,0.027091503143310547
42262,0.0038580894470214844
41983,0.011413812637329102
42874,0.009077787399291992
42676,0.022099971771240234
41398,0.060005903244018555
41245,0.013534784317016602
42811,0.00645899772644043
42433,0.011512279510498047
42343,0.003657102584838867
41380,0.0093536376953125
41650,0.014178991317749023
42217,0.014290332794189453
41425,0.03059220314025879
41578,0.016976594924926758
42388,0.01144552230834961
42226,0.029110193252563477
42271,0.0573725700378418
42136,0.003614664077758789
42253,0.03081488609313965
41353,0.003734111785888672
42505,0.016457557678222656
41686,0.0036814212799072266
42046,0.003705739974975586
42541,0.021944761276245117
41758,0.014449357986450195
41173,0.003930807113647461
41821,0.0213620662689209
41677,0.023758411407470703
42649,0.006199836730957031
42325,0.0036144256591796875
41929,0.02659320831298828
41767,0.00420832633972168
42253,0.031085491180419922
43207,0.012649774551391602
42316,0.033531904220581055
41938,0.0035941600799560547
42154,0.013796329498291016
41785,0.0037598609924316406
41299,0.008574724197387695
42379,0.011067390441894531
42496,0.006119251251220703
41974,0.006379365921020508
42550,0.023983001708984375
42667,0.003931999206542969
41758,0.003820657730102539
42235,0.013829469680786133
41776,0.009349346160888672
41506,0.0065021514892578125
42145,0.0063059329986572266
41632,0.008828401565551758
43144,0.008834600448608398
42244,0.013848066329956055
42352,0.0037603378295898438
42100,0.011050224304199219
41848,0.00880575180053711
41110,0.0037255287170410156
42667,0.003937482833862305
41947,0.006436586380004883
41677,0.0066525936126708984
42937,0.008683204650878906
40489,0.0066530704498291016
42325,0.011093378067016602
