solution,time
58687,4.679063320159912
57616,4.602860689163208
57427,4.5703208446502686
57382,4.687551021575928
57436,4.693331241607666
57328,4.562416315078735
57193,4.5227813720703125
57661,4.554979562759399
57562,4.61897087097168
57544,4.5592944622039795
57436,4.580626964569092
57832,4.52224326133728
57166,4.589165210723877
57436,4.628267526626587
57580,4.566025257110596
57040,4.481245756149292
57193,4.618152618408203
57301,4.6239447593688965
57535,4.628525972366333
57238,4.495976448059082
57292,4.579538822174072
57904,4.60560154914856
58228,4.637840032577515
57652,4.585422039031982
57661,4.596982479095459
57688,4.591993808746338
56887,4.513064861297607
57625,4.627300977706909
57931,4.580793142318726
57958,4.585765838623047
57670,4.564094543457031
58039,4.576498508453369
57274,4.614928722381592
58084,4.587193012237549
57526,4.573251724243164
57967,4.559659004211426
57598,4.628748178482056
57004,4.567833423614502
57922,4.575636148452759
58084,4.574361085891724
57544,4.614088296890259
58030,4.611126184463501
57085,4.5508811473846436
57706,4.587980508804321
58219,4.63605523109436
57535,4.611679553985596
57517,4.558984994888306
56977,4.476688861846924
57697,4.613225936889648
57904,4.614025115966797
57283,4.577179908752441
57391,4.548016786575317
57499,4.595860719680786
57769,4.63761305809021
57166,4.557492971420288
57337,4.640349864959717
57679,4.703850746154785
58120,4.673846244812012
57544,4.629371404647827
57580,4.5628821849823
56851,4.505533933639526
58057,4.680488109588623
57508,4.66700291633606
57904,5.131855726242065
57634,4.74993109703064
57283,4.679049253463745
57634,4.699324131011963
57796,4.627549648284912
57499,4.768968105316162
57697,4.75555682182312
57886,4.570768594741821
57490,4.537543773651123
57877,4.607763051986694
57742,4.594438076019287
57418,4.608546495437622
57760,4.609090566635132
57463,4.9431471824646
57832,4.707302808761597
58732,5.0079474449157715
58858,4.734470844268799
57589,4.618250608444214
57463,4.620450019836426
58012,4.635406017303467
57454,4.564965486526489
57823,4.5978617668151855
57643,4.7086803913116455
58030,4.63714337348938
57787,4.634894132614136
57139,4.501762628555298
57508,4.654615879058838
57625,4.627371788024902
57841,4.604056358337402
57472,4.576975107192993
57472,4.604297399520874
58012,4.633544683456421
57292,4.6501147747039795
57607,4.57332181930542
57742,4.6000354290008545
58723,4.602879524230957
57463,4.559964895248413
