solution,time
36196,26.18972086906433
35665,27.12228035926819
35575,28.2090060710907
35638,27.40737557411194
36007,27.95990252494812
35881,27.815173864364624
35656,27.423403024673462
35845,26.886038303375244
35710,27.717586517333984
36088,28.315235376358032
35980,28.324726104736328
35575,26.627220392227173
35791,29.961419820785522
35602,26.99840474128723
35287,26.812771558761597
35512,26.442052841186523
35602,27.16177248954773
35332,29.01581883430481
35827,26.845135927200317
35836,27.4281005859375
35656,28.48232340812683
35944,27.335437297821045
35674,27.990305423736572
35998,27.791358709335327
35602,26.797664642333984
35854,27.262534856796265
35512,27.119131326675415
35557,27.561596632003784
35926,26.470576524734497
36151,26.65862202644348
35845,27.51702904701233
35980,27.51125454902649
35674,26.349122762680054
35971,27.565042734146118
35647,27.540576934814453
36088,27.416069984436035
35755,28.454802751541138
36025,26.798232793807983
35584,27.491716861724854
35557,27.813517093658447
35872,27.466104984283447
35809,27.36927556991577
35665,26.39657425880432
35827,27.651346445083618
35719,26.709898233413696
35845,28.09685182571411
35683,26.640264749526978
35755,26.63082981109619
35548,27.2805016040802
35377,27.187700510025024
35773,26.280581951141357
35602,26.935142755508423
35854,27.87000823020935
35782,27.836196184158325
35890,27.5063636302948
36511,27.312304258346558
36403,25.98701238632202
36034,27.393898963928223
36106,26.809377670288086
36097,27.770498752593994
35800,27.885196447372437
35845,26.698372840881348
35323,26.923683166503906
35701,26.840874910354614
35638,27.18278193473816
35566,25.8995623588562
35827,28.195852518081665
35773,26.81726336479187
36043,27.446429014205933
35467,28.132869720458984
35530,26.863922834396362
35530,26.940281867980957
35818,27.62806534767151
35683,26.998902797698975
35431,26.82018542289734
35566,26.882028102874756
35629,26.504758596420288
35692,27.89852213859558
35800,26.020100593566895
35845,26.25630211830139
35935,27.25737237930298
35476,27.281357526779175
35683,26.558342933654785
35809,28.231768369674683
36124,27.666812658309937
35566,26.48596954345703
35665,26.54081106185913
35512,27.678446769714355
35809,28.346532344818115
35935,27.191032648086548
35773,27.720372915267944
35836,26.461296796798706
35782,27.894890308380127
35638,27.15279269218445
36511,26.082523822784424
35755,26.743480682373047
35611,27.074597358703613
35935,28.161378860473633
35908,26.85958456993103
36403,27.07392144203186
36223,26.66831612586975
36097,26.22782254219055
36142,26.315953493118286
35944,27.241271257400513
35863,26.066690683364868
35845,26.39937973022461
35881,27.96077871322632
35737,25.910621166229248
36187,26.38105034828186
35845,27.67211389541626
35998,27.53681182861328
35899,28.258590936660767
35701,26.353430032730103
35503,26.755552768707275
35512,27.00336718559265
35620,27.527719736099243
35728,27.426052570343018
35971,28.588674068450928
35692,27.46635365486145
36745,27.112877130508423
35863,27.217512369155884
35692,26.76703643798828
35764,27.60984206199646
35845,27.581170082092285
36043,26.70253562927246
35818,26.350558280944824
35377,25.959850549697876
35818,26.58744239807129
35854,26.515756845474243
36151,27.244858741760254
35854,27.330272912979126
35548,27.132128477096558
35953,26.184935569763184
35512,26.733911991119385
35746,25.506895780563354
35665,25.883047103881836
36259,26.329317092895508
35908,26.540591955184937
35647,27.093773365020752
35593,25.9258074760437
35539,26.32524085044861
35620,27.47959017753601
35926,26.87909460067749
35818,27.060495615005493
36034,27.14121985435486
35899,27.326138257980347
35782,27.844178199768066
35953,26.125412940979004
35251,28.0471134185791
35890,26.1765079498291
35746,26.98097538948059
35971,26.853086233139038
35629,25.918965339660645
35728,27.32086944580078
35521,27.43234419822693
36169,28.063414812088013
35692,28.335461378097534
35332,27.085334539413452
35863,27.121711254119873
35710,26.22837805747986
35746,26.45346689224243
35908,27.314287662506104
35719,27.682157516479492
35944,27.264683723449707
35818,27.476216077804565
35395,27.726396799087524
35845,26.519859313964844
35728,27.060425519943237
35863,27.288689136505127
35863,28.017643690109253
35503,27.25400471687317
35449,27.328683137893677
35647,27.545150756835938
35647,27.369640827178955
36124,27.776885271072388
35908,27.62400984764099
35656,28.039605140686035
35251,27.438990592956543
35638,26.77144169807434
35746,26.287805318832397
35764,27.002597332000732
35692,26.92132258415222
35404,27.101536989212036
35710,29.07265019416809
35512,27.13327932357788
35818,26.970731258392334
35674,27.487092971801758
36232,26.784621953964233
36115,27.215064525604248
35602,26.840977907180786
35440,27.650070190429688
35872,26.101287364959717
35782,27.8144793510437
35458,27.887141227722168
36187,27.34932017326355
35719,27.142646551132202
35836,26.264321327209473
35575,26.80797052383423
35863,26.47390866279602
35350,26.341690063476562
35755,26.89057469367981
35989,26.66339683532715
35773,26.939409732818604
35404,27.367093801498413
35710,26.2863986492157
36142,26.841633081436157
35359,26.099762678146362
35800,27.066208600997925
36178,27.107909679412842
35602,27.674031019210815
35341,26.344607830047607
36034,26.824758052825928
35395,26.77766442298889
35935,26.690128087997437
35746,25.677722930908203
35944,26.406019687652588
36466,26.25406503677368
35683,26.508055210113525
35521,27.381625413894653
36025,26.384007692337036
35485,26.082772493362427
35647,26.428895235061646
36079,27.24569058418274
35188,27.30728793144226
35935,27.275294542312622
36052,26.844605684280396
35494,27.20256519317627
35602,27.17083239555359
35620,26.554704427719116
36007,26.284786462783813
35836,26.44640874862671
36016,26.093825101852417
35602,26.239799976348877
35998,26.025574922561646
35836,26.363150596618652
35800,26.64133358001709
35350,26.177831172943115
36070,25.91007971763611
35827,28.110442399978638
35512,26.240781545639038
35683,27.43977451324463
35899,26.683082103729248
35899,26.696910619735718
35593,26.521039247512817
36097,26.777617692947388
35674,27.27625608444214
35629,27.018871068954468
35944,27.352314233779907
35710,25.95163321495056
35899,26.8267080783844
35845,27.13445806503296
35314,26.45412278175354
35890,26.7499737739563
35449,26.96606421470642
35548,26.05905532836914
35818,27.491616249084473
35710,26.688826084136963
35620,26.261320114135742
35458,26.690404176712036
35332,25.985033988952637
35917,28.000033855438232
35800,26.91576862335205
36223,26.36421537399292
35476,26.62470030784607
35458,27.456876277923584
35746,27.18544292449951
35593,26.689492225646973
35998,26.301209688186646
36232,26.004307985305786
35521,27.53415822982788
35872,27.45257329940796
35611,26.16755247116089
36250,27.18552017211914
35890,27.446393251419067
35935,26.906719207763672
35782,25.89147138595581
36169,28.171756267547607
35773,26.732945680618286
35557,26.014928340911865
35521,26.828914880752563
36034,27.362345218658447
35350,26.70156717300415
35818,26.740463495254517
35782,26.196517944335938
35467,26.92512822151184
35629,27.18355631828308
35710,26.291008710861206
35647,26.83897113800049
35647,27.236748218536377
35323,26.671788692474365
35728,26.260605335235596
35449,26.461483240127563
35494,27.833237171173096
35485,27.248311042785645
35791,26.609609365463257
35683,26.26269793510437
35737,26.575870037078857
35773,27.42714285850525
35809,26.68272376060486
35647,27.080381631851196
35980,27.984510898590088
35449,27.486070156097412
36061,26.847688674926758
35809,26.947593450546265
35935,26.747321128845215
35827,26.152396202087402
35944,26.91540217399597
35413,27.511515378952026
35836,26.565720796585083
35404,26.47316861152649
35584,26.268208742141724
35692,26.441214084625244
35809,26.46500015258789
36061,26.984015703201294
35440,27.53030300140381
36358,26.19174551963806
35323,26.29601263999939
35818,27.88693141937256
35458,27.188072681427002
35539,27.134734630584717
35782,27.76964044570923
36052,27.667935609817505
35575,27.407851934432983
35395,26.805908918380737
35647,26.037349939346313
35359,27.08253836631775
35665,26.858759880065918
35791,26.977065563201904
36376,27.01621913909912
35701,27.898536682128906
35836,27.508347511291504
35998,27.47150206565857
36169,26.661940574645996
35665,27.166139364242554
35449,27.146525859832764
36169,27.671828508377075
35683,26.609605073928833
35674,26.625162839889526
35611,26.574456453323364
35458,26.75944209098816
36556,27.592701196670532
35692,26.45187473297119
35233,27.692322492599487
35791,26.912707090377808
35647,26.61126208305359
36016,26.239733457565308
35593,27.614065885543823
35719,26.56617021560669
35566,26.196833610534668
35746,26.92812442779541
35656,26.701345920562744
35611,27.164475440979004
35809,26.47500967979431
35440,26.16828465461731
35737,26.314861297607422
35764,26.570661783218384
35773,26.614939212799072
36043,25.64798593521118
35773,26.107978105545044
35782,26.676873922348022
35602,27.791025638580322
35962,26.377782106399536
35863,26.925512075424194
35971,26.295578479766846
35620,26.904937982559204
35683,26.432165145874023
36016,26.45027494430542
35692,26.497938632965088
36322,26.287617444992065
36187,28.688260555267334
35503,26.987508296966553
35512,26.526297092437744
35746,26.662877798080444
35782,26.287830591201782
35881,27.10526442527771
35674,27.203662157058716
35584,26.615285396575928
35989,26.752484798431396
36106,27.142109870910645
35899,28.05579924583435
36151,26.486942529678345
35872,27.29263186454773
35737,27.239779233932495
35584,26.63955807685852
36061,27.47601318359375
35953,27.115862131118774
36061,27.722111463546753
35566,26.73031449317932
35512,26.711402893066406
35620,27.17492175102234
35557,27.24920654296875
35773,27.55722427368164
35800,26.76480746269226
35557,26.645961046218872
35944,28.094006776809692
36313,27.22181224822998
36196,26.615607738494873
35548,26.54688596725464
35872,28.21918511390686
35692,27.404505014419556
35593,26.211525678634644
35485,27.43088936805725
35593,26.415699005126953
35881,26.506195068359375
35593,27.709797143936157
35539,27.377066135406494
35503,26.129411458969116
35449,25.81126117706299
35827,26.394059896469116
35737,27.156630516052246
35584,26.248023986816406
36133,27.032422065734863
36259,26.936772346496582
35323,27.061171054840088
36115,27.089144229888916
35647,25.98574209213257
35764,26.746302127838135
35611,26.448283195495605
35557,27.349215269088745
36043,27.38935375213623
35575,26.296064138412476
35494,26.666796445846558
36304,26.40600609779358
35962,26.014509201049805
35584,27.402557611465454
35998,26.755054235458374
36097,27.05082082748413
35881,27.619986057281494
35674,27.095531940460205
36151,26.20739483833313
35773,26.9238121509552
35818,27.539437532424927
35323,27.264511346817017
36088,26.084831476211548
35449,27.230443477630615
35719,26.312145471572876
35548,26.43815565109253
35359,26.60184121131897
35710,25.974863529205322
36142,26.629271507263184
35764,26.568262100219727
36079,27.699376106262207
35944,26.397276878356934
35485,25.980944633483887
35620,27.505614280700684
35683,25.842218160629272
36070,26.42533588409424
35611,25.463954210281372
35503,27.519731760025024
35584,26.644227981567383
35674,27.43187379837036
35827,27.239085912704468
36205,26.364784479141235
35719,26.35212516784668
35854,25.83500051498413
35719,27.513814210891724
35386,28.016744375228882
35548,26.614503860473633
35611,26.51796245574951
36034,26.87638020515442
35656,26.153526544570923
35413,27.61452889442444
35593,25.963775634765625
35458,27.745744228363037
35917,27.07492470741272
36232,28.079478979110718
35620,26.44691276550293
35764,26.229708909988403
35638,26.437086582183838
35611,27.219191074371338
36142,27.204919815063477
35710,26.678074598312378
35980,26.379055976867676
36232,26.1507511138916
35449,27.565070390701294
35620,26.40611958503723
35692,27.850478172302246
35620,27.968918323516846
36340,27.742054224014282
36115,27.33829379081726
35638,28.46016573905945
35836,28.145360946655273
35971,28.17249608039856
35890,26.38231110572815
35692,26.57599949836731
35926,26.442857027053833
35953,27.551188945770264
35746,27.391486644744873
35746,26.381002187728882
35863,26.2490816116333
35710,27.058225631713867
35845,27.237388134002686
36466,27.998990058898926
35575,26.85508370399475
36394,26.471563577651978
35989,26.278091192245483
35404,27.962665557861328
35548,26.818264484405518
35728,26.586148500442505
36169,26.58451509475708
35827,25.947540998458862
35836,26.80844521522522
35683,26.714717388153076
35872,27.09669017791748
35692,26.863884687423706
35512,27.673460006713867
36538,27.128698587417603
36025,27.040379762649536
35773,25.57375192642212
35791,27.094549894332886
35899,26.90530014038086
35773,28.371333837509155
35350,28.13043236732483
35575,27.541374921798706
35998,27.272728204727173
35719,28.037271738052368
35602,27.431748151779175
35404,26.699838399887085
35404,26.76981544494629
36151,26.74364399909973
35926,27.362390279769897
35440,26.84252166748047
36394,27.771898984909058
35998,27.79374599456787
35836,28.812862157821655
35989,26.941622734069824
35467,27.156636476516724
35692,26.848768949508667
35989,26.48258066177368
35674,27.1327805519104
36097,26.4065523147583
35863,25.55320906639099
35791,27.4480619430542
35836,27.132954835891724
35809,26.27873921394348
35692,26.853769779205322
35989,28.97956109046936
35890,26.345067739486694
36412,26.461009740829468
35656,26.60314440727234
35746,27.408468008041382
35782,27.75999617576599
36016,28.58217740058899
35827,27.52355694770813
35404,27.07012915611267
35494,27.18790316581726
36007,27.437028646469116
35845,27.459980010986328
35935,26.69933843612671
35674,27.789652585983276
35530,26.240122079849243
35665,27.832250833511353
35539,26.898020267486572
35773,27.151331901550293
35827,28.12454128265381
35350,26.984310626983643
36151,27.44342541694641
36475,26.949537754058838
35377,26.859272003173828
35485,27.05074381828308
35683,27.54245662689209
35881,27.19358539581299
35998,27.551085710525513
35638,27.034398794174194
36061,27.68130898475647
35791,28.139675855636597
35422,26.398028135299683
35404,27.53393268585205
35881,27.13869571685791
35854,27.300808668136597
35683,28.5442898273468
35548,27.3799250125885
35638,26.75015902519226
35512,28.786428451538086
36340,28.340794563293457
35566,28.278315782546997
35827,27.33193564414978
36070,27.430510759353638
35377,28.11476182937622
35935,27.331536769866943
35890,26.855422019958496
35845,26.97434663772583
35449,27.323927402496338
35773,27.024842262268066
35692,26.132833242416382
35890,26.285698413848877
35728,26.34674310684204
35476,26.979615926742554
35719,27.977615118026733
35494,26.69659733772278
35530,27.66014075279236
36097,27.454280614852905
36052,27.140944957733154
35926,27.17922592163086
35872,26.574028491973877
36295,27.498021125793457
36007,26.483060359954834
35710,26.62899875640869
35791,27.02036213874817
35377,26.829025268554688
35692,27.77827024459839
35350,27.75713276863098
35593,28.20025873184204
36070,26.755244731903076
35539,27.191943645477295
35935,27.53276300430298
35737,27.94755530357361
36889,26.30195689201355
35521,27.80560851097107
35746,27.971580028533936
36682,26.698607444763184
35692,28.619271278381348
35845,28.163888216018677
35764,29.43269944190979
35665,27.152495622634888
35845,27.540700912475586
36079,26.785239696502686
35881,28.336541175842285
35782,27.26359987258911
35584,26.835341691970825
35413,27.293692588806152
35647,27.50312614440918
35755,27.697755336761475
35755,26.5321102142334
36169,28.009767770767212
35908,26.9022958278656
35818,28.05238628387451
35980,28.56514883041382
35413,28.331322193145752
36178,26.25699496269226
35395,27.374868154525757
36646,26.403024911880493
36466,26.50115203857422
35692,27.083479404449463
35683,26.972702980041504
36196,27.043004751205444
36097,26.992610931396484
35764,27.695719718933105
36394,27.772804498672485
35413,26.391469717025757
35791,25.46595025062561
35692,28.475576400756836
36025,27.848653316497803
35998,27.056963443756104
35494,27.392805576324463
35674,28.13591766357422
35485,27.198851585388184
36178,27.707777738571167
35602,26.88352632522583
35530,27.33213758468628
35998,26.834227085113525
36214,27.415783882141113
35683,27.267396211624146
35827,26.39342713356018
35917,26.747639656066895
35881,27.287882804870605
35521,26.82669425010681
35575,27.40979790687561
35854,27.930457592010498
35701,27.198196411132812
35980,28.308268785476685
36367,26.760159254074097
35872,27.12283682823181
35557,27.469515800476074
35422,27.528751611709595
35800,25.86523723602295
35881,27.177538633346558
35359,27.839128494262695
35548,27.097285509109497
35845,27.715688467025757
36349,25.71776008605957
35971,26.556681632995605
35548,27.53490972518921
35629,27.5215585231781
35935,27.160148859024048
35548,28.000357151031494
35836,27.368204593658447
35386,25.825921058654785
35467,26.57485318183899
35503,26.78601050376892
36448,28.018335819244385
35575,26.950054168701172
35809,28.325276374816895
35476,28.136635541915894
35836,26.40933609008789
35611,28.65973949432373
35314,26.992223262786865
35584,27.030869007110596
35791,26.875947952270508
35440,27.57702898979187
36052,27.162235260009766
36412,26.13098430633545
35476,28.024951457977295
35620,27.082926750183105
35809,26.832024812698364
35674,26.78132438659668
36016,27.416309595108032
35692,28.8053195476532
35701,27.879679203033447
36268,27.199193954467773
35620,27.13708758354187
35485,26.41883373260498
36106,26.597734212875366
36268,27.232037782669067
36052,26.65443253517151
35899,26.932281970977783
36439,27.094544649124146
35431,27.40779709815979
35701,27.397384643554688
35611,27.674251079559326
35827,26.602394342422485
35359,27.739043951034546
35620,26.79241967201233
36277,26.916518926620483
36106,27.57437491416931
35368,27.745834827423096
35782,27.899118900299072
36025,25.958597421646118
35845,27.0406711101532
36007,27.116513967514038
36115,25.99653649330139
35530,26.303366899490356
35683,26.505025386810303
35827,28.055339574813843
35989,27.33866572380066
35764,26.470154285430908
35755,27.900891304016113
35854,26.526216983795166
35530,26.737075567245483
36025,26.436598300933838
35656,26.86221408843994
35755,26.371646642684937
35557,25.830350399017334
35845,28.005967378616333
35620,25.700907707214355
35980,27.20137858390808
35854,27.824482202529907
35908,26.590781450271606
35926,27.359488010406494
35890,26.1004159450531
35593,26.09870958328247
35971,27.44564414024353
35395,27.008583068847656
35701,26.982797861099243
35476,26.264989137649536
36043,26.42815327644348
35656,26.714836835861206
35692,25.897160530090332
36079,26.216445446014404
35854,26.178534030914307
36133,26.5476655960083
35935,26.895950317382812
35683,26.1532781124115
36016,25.602660655975342
35980,26.44707727432251
35764,26.672074794769287
35584,25.97929072380066
35800,25.69109606742859
36061,27.73253059387207
35701,26.374594688415527
36250,26.79526376724243
35764,27.21172308921814
35881,27.19057536125183
35818,27.163554906845093
36007,27.897204875946045
35953,25.851815223693848
35827,26.227185010910034
36349,26.697914600372314
35440,28.296277284622192
35602,26.730735540390015
35638,26.092666149139404
35665,26.639418840408325
35359,27.407551765441895
36169,27.288300037384033
35422,26.344740867614746
35917,26.608850717544556
35377,27.727791786193848
36025,25.916290044784546
35800,27.89331030845642
35737,26.661335468292236
35971,26.407607555389404
35728,26.89198088645935
35791,26.68575382232666
36097,27.64692974090576
35971,27.494352102279663
35854,26.200340509414673
35908,25.883448839187622
35647,26.359402418136597
35845,27.257271766662598
36187,27.356776475906372
35449,26.26161479949951
35665,27.238547563552856
35638,26.690438508987427
35602,26.81449246406555
35854,27.630923986434937
35296,27.23914909362793
35458,26.86730194091797
36448,26.58175039291382
35530,26.69186043739319
35710,26.601436853408813
36052,27.090184688568115
36061,26.299476623535156
35827,27.425230979919434
35827,27.187649250030518
36583,26.52139711380005
