solution,time
39751,0.05265998840332031
40885,0.0838313102722168
41083,0.07520031929016113
39481,0.13176393508911133
40057,0.04834151268005371
39895,0.06968808174133301
39850,0.0509488582611084
40003,0.045472145080566406
41011,0.0904548168182373
39850,0.06555390357971191
40147,0.08030271530151367
39967,0.05569338798522949
41290,0.17374157905578613
39346,0.08376812934875488
40903,0.13628172874450684
39976,0.12506341934204102
41290,0.04686737060546875
39931,0.10022497177124023
39544,0.05701589584350586
40489,0.09231257438659668
40066,0.08135437965393066
39805,0.08080291748046875
40048,0.061711788177490234
39202,0.050073862075805664
40525,0.06000947952270508
40732,0.07157588005065918
40309,0.0695030689239502
40138,0.08078742027282715
40219,0.08213186264038086
40957,0.08783555030822754
40111,0.05688071250915527
39805,0.07490205764770508
40300,0.06287145614624023
40678,0.1119546890258789
39598,0.06886601448059082
39661,0.08596086502075195
38797,0.08900785446166992
40489,0.06873941421508789
40696,0.1289217472076416
40876,0.0843801498413086
38806,0.07317399978637695
40615,0.04356527328491211
40561,0.06868958473205566
40282,0.17509841918945312
40885,0.12203407287597656
41038,0.12131643295288086
41542,0.1005406379699707
41182,0.048436641693115234
41893,0.07252264022827148
40030,0.08464288711547852
40642,0.08587336540222168
40255,0.06595563888549805
40939,0.1327826976776123
40291,0.07720279693603516
39229,0.12187957763671875
41011,0.05223202705383301
40777,0.10973262786865234
40291,0.08318138122558594
40480,0.09662389755249023
40300,0.07120585441589355
39193,0.10818791389465332
40219,0.06737637519836426
39436,0.06391787528991699
40183,0.06888461112976074
40057,0.07397794723510742
40804,0.15503978729248047
39652,0.06189465522766113
40273,0.0592198371887207
39742,0.11431717872619629
39904,0.04880023002624512
40750,0.10836172103881836
40687,0.05626201629638672
39724,0.092437744140625
39859,0.04613327980041504
39481,0.07600283622741699
41425,0.1071786880493164
39427,0.1126718521118164
40093,0.15772414207458496
39715,0.07488608360290527
40003,0.06088733673095703
40948,0.1327199935913086
39562,0.2179269790649414
39823,0.11014938354492188
40444,0.08929967880249023
40489,0.07575345039367676
40957,0.06787538528442383
40138,0.15141797065734863
39535,0.04947090148925781
39661,0.08162212371826172
40408,0.05733132362365723
40822,0.04737043380737305
40525,0.05183005332946777
40822,0.06386399269104004
39868,0.059099674224853516
40012,0.060044050216674805
39607,0.04961824417114258
41047,0.13934850692749023
40606,0.10512661933898926
39832,0.09086894989013672
39337,0.10882449150085449
